source_identity,replacement_identity,replacement_gain,replacement_fraction,delta_residual_absorption,edge_presence_fraction,top_replacement_consistency,stable_edge,presence_persistent_edge
PS 14:0_22:2,PG 14:0_24:4,0.0,0.0,0.037672898934795584,0.05405405405405406,0.0,False,False
PS 14:0_22:2,PG 16:0_22:4,0.00028019682915137595,0.10062884405360849,-3.281946744901115e-14,0.7567567567567568,0.0,False,False
PS 14:0_22:2,PG 17:0_20:3,0.0,0.0,0.18530323411291888,0.32432432432432434,0.0,False,False
PS 14:0_22:2,PC 14:0_18:0,2.214957236403893e-05,0.00795471479825647,0.06859368314519716,0.972972972972973,0.0,False,False
PS 14:0_22:2,PC O-16:1_16:1,0.0,0.0,-0.002916425160286282,0.08108108108108109,0.0,False,False
PS 14:0_22:2,PC 14:0_20:1,0.00011755178564868719,0.04221710981559432,-6.117172612042405e-15,0.5945945945945946,0.0,False,False
PS 14:0_22:2,PC 14:1_17:1,6.686823167910243e-06,0.002401480729869965,-1.745223811827406e-14,0.35135135135135137,0.0,False,False
PS 14:0_22:2,PC 20:0_14:1,0.0,0.0,-9.185060738048328e-18,0.6486486486486487,0.0,False,False
PS 14:0_22:2,PC 16:0_18:1,0.0,0.0,-4.565249449415477e-14,0.35135135135135137,0.0,False,False
PS 14:0_22:2,PC 17:0_17:1,0.0,0.0,-4.237370024891375e-15,0.5675675675675675,0.0,False,False
PS 16:0_18:1,PS 14:0_20:1,0.0027012196129269517,0.14041761468674585,0.42015593916265126,0.9,0.05,False,False
PS 16:0_18:1,PS 14:0_22:0,0.0,0.0,-2.8137886176659055e-16,0.13333333333333333,0.0,False,False
PS 16:0_18:1,PS 14:0_22:2,0.0012487787040462153,0.06491531679046683,3.997520380959838e-15,0.7666666666666667,0.0,False,False
PS 16:0_18:1,PS 16:0_20:1,0.005664143509554534,0.29443941434782156,-6.633425810152612e-15,1.0,0.9,False,True
PS 16:0_18:1,PS 16:0_20:2,0.0,0.0,0.03470290312524406,0.05,0.0,False,False
PS 16:0_18:1,PS 18:0_16:1,0.0,0.0,0.728224690966399,0.016666666666666666,0.0,False,False
PS 16:0_18:1,PS 18:0_18:2,0.0004378157886666661,0.022758996870363746,2.6084143909741988e-15,0.8166666666666667,0.0,False,False
PS 16:0_18:1,PS 18:1_18:1,0.001480382479448511,0.0769547857543384,1.0926879131935933e-14,1.0,0.0,False,True
PS 16:0_18:1,PE 16:0_22:4,0.0008473021348611026,0.04404534312086712,-8.937821660827276e-15,0.8,0.0,False,False
PS 16:0_18:1,PE 16:0_22:6,0.0,0.0,-4.50264294072779e-14,0.4166666666666667,0.0,False,False
PS 16:0_18:1,PE 18:0_20:4,0.0,0.0,0.009844175757593472,0.3,0.0,False,False
PS 16:0_18:1,PE 18:0_22:6,0.0008128755582084701,0.04225574491409452,-6.27644659328494e-14,1.0,0.0,False,True
PS 16:0_18:1,PE 18:1_20:3,3.396968511218401e-06,0.0001765847594281381,4.61849442072059e-15,0.45,0.0,False,False
PS 16:0_18:1,PE 18:1_20:4,0.0001851201519289386,0.009623108776462339,3.1294908492083347e-14,0.75,0.0,False,False
PS 16:0_18:1,PE 18:1_20:5,0.0,0.0,0.005902191982163044,0.03333333333333333,0.0,False,False
PS 16:0_18:1,PE 18:1_22:6,0.0,0.0,-3.922566873816841e-14,0.15,0.0,False,False
PS 16:0_18:1,PE 18:2_22:6,0.0,0.0,-4.400102378872441e-14,0.05,0.0,False,False
PS 16:0_18:1,PE 20:1_18:3,3.981695377720806e-06,0.00020698064114193766,-4.2206829264988583e-16,0.5666666666666667,0.0,False,False
PS 16:0_18:1,PE 20:0_20:4,0.000550904843685765,0.02863771005494385,2.897232004258756e-14,0.7333333333333333,0.0,False,False
PS 16:0_18:1,PE 20:1_20:4,0.00015735763007261854,0.008179928415229513,2.772511632340662e-14,0.38333333333333336,0.0,False,False
PS 16:0_18:1,PE 20:1_20:5,9.88404494340657e-06,0.0005138027310951836,-5.1844863840441915e-15,0.7166666666666667,0.0,False,False
PS 16:0_18:1,PE 20:3_20:4,0.0,0.0,-0.0014238648969769063,0.16666666666666666,0.0,False,False
PS 16:0_18:1,PE O-16:0_22:3,0.0,0.0,-0.0025969876676850885,0.11666666666666667,0.0,False,False
PS 16:0_18:1,PE O-16:1_22:1,6.608195298280005e-05,0.003435140988641046,2.458022240719642e-16,0.8333333333333334,0.0,False,False
PS 16:0_18:1,PE O-16:1_22:2,0.0,0.0,3.636498364354141e-16,0.1,0.0,False,False
PS 16:0_18:1,PE O-16:1_24:0,7.238143330465241e-07,3.762607143679853e-05,3.574498240246762e-16,0.31666666666666665,0.0,False,False
PS 16:0_18:1,PE O-16:1_24:1,4.802555783548889e-07,2.496514627314041e-05,9.000282916779774e-17,0.15,0.0,False,False
PS 16:0_18:1,PE O-16:1_24:4,6.55637425437533e-07,3.4082028332209954e-05,-4.4293924629744365e-17,0.36666666666666664,0.0,False,False
PS 16:0_18:1,PE O-16:1_24:5,1.4220880131363307e-06,7.392446201841542e-05,-2.0213998690128631e-19,0.6666666666666666,0.0,False,False
PS 16:0_18:1,PE O-16:1_24:6,7.663082207064707e-06,0.00039835033016753416,3.618305765533025e-17,0.9166666666666666,0.0,False,False
PS 16:0_18:1,PE O-18:0_20:4,0.0,0.0,2.7226639115708057e-14,0.18333333333333332,0.0,False,False
PS 16:0_18:1,PE O-18:0_22:5,0.0,0.0,-1.7056572094730538e-15,0.4166666666666667,0.0,False,False
PS 16:0_18:1,PE O-18:1_20:1,0.0003687875190587508,0.01917069737856705,1.0026143350303801e-16,0.43333333333333335,0.0,False,False
PS 16:0_18:1,PE O-18:1_20:4,0.0,0.0,2.9930463580499665e-14,0.13333333333333333,0.0,False,False
PS 16:0_18:1,PE O-18:1_22:6,0.0,0.0,-4.125677132655254e-14,0.43333333333333335,0.0,False,False
PS 16:0_18:1,PE O-18:2_22:4,0.0,0.0,-0.0014243284633803253,0.016666666666666666,0.0,False,False
PS 16:0_18:1,PE O-18:2_22:5,6.488240282053132e-05,0.0033727847212436093,-2.5192706567507315e-15,0.7666666666666667,0.0,False,False
PS 16:0_18:1,PE O-18:3_22:0,3.12801866672323e-05,0.0016260392815708796,-4.70177609532392e-16,0.75,0.0,False,False
PS 16:0_18:1,PE O-20:0_20:4,0.0,0.0,2.50227952747676e-14,0.05,0.0,False,False
PS 16:0_18:1,PE O-20:1_20:4,0.0,0.0,2.8678812781606897e-14,0.38333333333333336,0.0,False,False
PS 16:0_18:1,PE O-20:2_20:4,0.0,0.0,2.9136053431977606e-14,0.08333333333333333,0.0,False,False
PS 16:0_18:1,PE O-20:3_20:4,0.0,0.0,2.8994151161172905e-14,0.1,0.0,False,False
PS 16:0_18:1,PG 14:0_20:0,5.6721689352193846e-05,0.0029485660039345486,1.8111742826355253e-15,0.95,0.0,False,False
PS 16:0_18:1,PG 16:0_20:4,0.0,0.0,0.0015833562716969945,0.06666666666666667,0.0,False,False
PS 16:0_18:1,PG 16:1_20:3,2.189246243542234e-05,0.0011380368112573463,4.497210428579818e-15,0.9333333333333333,0.016666666666666666,False,False
PS 16:0_18:1,PG 14:0_22:3,3.09102183221879e-05,0.001606807201264589,-3.517235772082382e-16,1.0,0.0,False,True
PS 16:0_18:1,PG 14:0_22:2,0.0,0.0,-0.005058057730030945,0.03333333333333333,0.0,False,False
PS 16:0_18:1,PG 16:1_20:1,6.34560378238204e-05,0.0032986379286050822,1.2607470983033227e-15,0.9666666666666667,0.03333333333333333,False,False
PS 16:0_18:1,PG 14:0_22:1,2.3829930914334718e-05,0.0012387523180742263,-1.4744090644579824e-15,0.9,0.0,False,False
PS 16:0_18:1,PG 14:0_22:0,2.22516787007198e-05,0.001156709965742218,-1.2569064385521983e-15,0.85,0.0,False,False
PS 16:0_18:1,PG 16:1_22:6,0.00037751284718825183,0.019624266483959454,-3.913430146408903e-14,1.0,0.0,False,True
PS 16:0_18:1,PG 16:0_22:6,0.0,0.0,-4.025380324654508e-14,0.016666666666666666,0.0,False,False
PS 16:0_18:1,PG 16:1_22:4,6.24619978506105e-05,0.00324696470615644,-5.407648929583211e-15,0.31666666666666665,0.0,False,False
PS 16:0_18:1,PG 18:1_20:4,0.0,0.0,-0.0010837542075965738,0.4,0.0,False,False
PS 16:0_18:1,PG 16:0_22:4,0.0,0.0,-6.577230893794054e-15,0.45,0.0,False,False
PS 16:0_18:1,PG 16:1_22:3,0.0013600181215464686,0.07069788018878428,-2.9326469299638617e-15,0.5333333333333333,0.0,False,False
PS 16:0_18:1,PG 17:0_20:1,0.000326730900054227,0.016984466353831707,2.9087944115095103e-16,1.0,0.0,False,True
PS 16:0_18:1,PG 17:0_20:3,0.0,0.0,0.027533616105475146,0.15,0.0,False,False
PS 16:0_18:1,PG 17:1_20:1,0.0,0.0,0.08858162544731164,0.36666666666666664,0.0,False,False
PS 16:0_18:1,PC 14:0_18:0,1.6839183214758732e-05,0.000875351981369407,0.009113098076637354,0.6,0.0,False,False
PS 16:0_18:1,PC O-16:1_16:1,7.396033833219264e-05,0.003844683431266065,0.009597076134543307,1.0,0.0,False,True
PS 16:0_18:1,PC 20:0_14:1,0.000526316205664545,0.027359517832877787,9.18018750512192e-16,0.9833333333333333,0.0,False,False
PS 16:0_18:1,PC 14:1_20:1,0.0,0.0,0.0021961240351310372,0.06666666666666667,0.0,False,False
PS 16:0_18:1,PC 16:0_18:1,0.0013794057572652611,0.07170570848568406,5.5736042796105186e-15,1.0,0.0,False,True
PS 16:0_18:1,PC 17:0_17:1,0.0002495950081224472,0.01297470798396012,1.278042700932564e-15,0.6666666666666666,0.0,False,False
PS 16:0_20:1,PA 20:1_20:1,0.0,0.0,0.08262632593474083,0.078125,0.0,False,False
PS 16:0_20:1,PS 14:0_22:0,4.696935137470798e-05,0.0009296327087049358,1.3097380984917189e-15,0.78125,0.0,False,False
PS 16:0_20:1,PS 14:0_22:1,0.0021298846246943885,0.04215537057532871,-3.638695230830503e-15,1.0,0.0,False,True
PS 16:0_20:1,PS 16:0_18:1,0.002733056484592127,0.054093544587100764,1.7305623307061113e-16,1.0,0.125,False,True
PS 16:0_20:1,PS 16:0_20:2,0.013676954656967203,0.27069874359469065,0.17565871904518862,1.0,0.75,False,True
PS 16:0_20:1,PS 20:0_16:1,0.0027815951098881077,0.055054236876648,-9.809102354661384e-15,1.0,0.0,False,True
PS 16:0_20:1,PS 16:1_20:1,0.0,0.0,1.4759777837734998e-15,0.40625,0.0,False,False
PS 16:0_20:1,PS 18:0_18:1,0.01058302400943481,0.20946265997358413,-1.924792903266431e-14,0.984375,0.046875,False,False
PS 16:0_20:1,PE 16:0_22:4,0.0,0.0,8.229264806046617e-15,0.765625,0.046875,False,False
PS 16:0_20:1,PE 16:0_22:6,0.0029365209275993356,0.05812057914776503,-2.084562373437052e-14,0.921875,0.0,False,False
PS 16:0_20:1,PE 18:0_22:6,0.0,0.0,-3.6105081550987175e-14,0.015625,0.0,False,False
PS 16:0_20:1,PE 18:1_20:3,0.0,0.0,-2.2953248260679038e-15,0.234375,0.0,False,False
PS 16:0_20:1,PE 18:1_20:4,0.0,0.0,-1.510218674634044e-14,0.3125,0.0,False,False
PS 16:0_20:1,PE 18:1_22:6,0.0,0.0,-3.000386088577067e-14,0.078125,0.0,False,False
PS 16:0_20:1,PE 18:2_22:6,0.0035025409216236404,0.06932343132317975,-2.5900078905365712e-14,1.0,0.0,False,True
PS 16:0_20:1,PE 20:1_18:3,0.00010047472674059102,0.001988628534192199,-3.0128140265133545e-15,0.6875,0.0,False,False
PS 16:0_20:1,PE 20:1_20:4,0.0017268239834380343,0.03417786301482916,-1.136067275062467e-14,0.6875,0.0,False,False
PS 16:0_20:1,PE 20:1_20:5,0.0005361083113037662,0.010610830403438751,-8.015379353547756e-15,1.0,0.0,False,True
PS 16:0_20:1,PE 20:2_20:4,0.0,0.0,-1.3524671428396756e-14,0.109375,0.0,False,False
PS 16:0_20:1,PE 20:3_20:4,0.0,0.0,0.018793844986213757,0.28125,0.0,False,False
PS 16:0_20:1,PE 20:4_20:4,0.0,0.0,0.00026548282632638686,0.015625,0.0,False,False
PS 16:0_20:1,PE O-16:0_22:3,0.0005103658865701504,0.010101327944211041,-3.9327376799416295e-15,0.3125,0.0,False,False
PS 16:0_20:1,PE O-16:1_22:2,8.697002004058813e-05,0.0017213389782936334,2.411916821140289e-16,0.8125,0.0,False,False
PS 16:0_20:1,PE O-16:1_24:0,7.692082208497503e-06,0.00015224419775396647,1.8964216506193526e-16,0.671875,0.0,False,False
PS 16:0_20:1,PE O-16:1_24:1,8.35436299600231e-06,0.00016535227492325995,1.69718026480927e-16,0.671875,0.0,False,False
PS 16:0_20:1,PE O-16:1_24:4,3.937260345947572e-06,7.792753983506614e-05,-8.727883765742344e-17,0.671875,0.0,False,False
PS 16:0_20:1,PE O-16:1_24:5,2.0584977663401765e-07,4.074245861134751e-06,-3.2270998636106794e-16,0.390625,0.0,False,False
PS 16:0_20:1,PE O-16:1_24:6,2.6281606575364984e-05,0.0005201741219473228,-1.591929163488345e-15,0.859375,0.0,False,False
PS 16:0_20:1,PE O-18:0_20:3,0.0,0.0,0.0062448341440592995,0.0625,0.0,False,False
PS 16:0_20:1,PE O-18:0_20:4,0.00010929474107731173,0.0021631971321966676,-9.883413736136092e-15,0.859375,0.0,False,False
PS 16:0_20:1,PE O-18:0_22:5,0.0,0.0,7.81070274681354e-16,0.078125,0.0,False,False
PS 16:0_20:1,PE O-18:1_20:1,0.0009998134351472303,0.019788633326028874,-2.9519555675469995e-15,0.515625,0.0,False,False
PS 16:0_20:1,PE O-18:1_20:4,0.0006777828424921056,0.013414898893386826,-1.2737995769336922e-14,1.0,0.0,False,True
PS 16:0_20:1,PE O-18:1_22:6,0.0,0.0,-2.7800144055831073e-14,0.125,0.0,False,False
PS 16:0_20:1,PE O-18:2_22:5,0.0005430287777835816,0.010747802531237747,-2.178092215637977e-15,0.765625,0.0,False,False
PS 16:0_20:1,PE O-18:2_22:6,0.0,0.0,-2.642474288319145e-14,0.421875,0.0,False,False
PS 16:0_20:1,PE O-18:3_22:0,1.8932133556588682e-06,3.7471095692525024e-05,2.5154162398429393e-17,0.265625,0.0,False,False
PS 16:0_20:1,PE O-18:3_22:6,0.0,0.0,-2.5520994767541074e-14,0.390625,0.0,False,False
PS 16:0_20:1,PE O-20:0_20:4,6.300756463636405e-05,0.0012470662520867866,-9.607245644142123e-15,0.90625,0.0,False,False
PS 16:0_20:1,PE O-20:1_20:4,0.0007124781953543775,0.014101600623702724,-9.435143139697069e-15,0.9375,0.0,False,False
PS 16:0_20:1,PE O-20:2_20:4,0.00035108270875332075,0.006948743381914433,-1.2453242242910133e-14,0.859375,0.0,False,False
PS 16:0_20:1,PE O-20:3_20:4,0.0008115753962733632,0.01606296471792781,-1.2161762255229168e-14,0.8125,0.0,False,False
PS 16:0_20:1,PG 16:0_20:4,0.0,0.0,0.01573122837603694,0.09375,0.0,False,False
PS 16:0_20:1,PG 16:1_20:3,2.1797837307780885e-05,0.00043142989943977775,3.5403607734480235e-15,0.328125,0.015625,False,False
PS 16:0_20:1,PG 14:0_22:3,5.7584078550790936e-05,0.001139722848084197,-3.324793705635618e-16,0.640625,0.0,False,False
PS 16:0_20:1,PG 16:0_20:3,0.0,0.0,0.012259052595529717,0.015625,0.0,False,False
PS 16:0_20:1,PG 14:0_22:2,0.0,0.0,-0.004544251557269404,0.109375,0.0,False,False
PS 16:0_20:1,PG 16:1_20:1,0.00013836437849774202,0.0027385528691885328,-7.66816582976076e-16,0.5625,0.0,False,False
PS 16:0_20:1,PG 14:0_22:1,2.828319916059474e-05,0.000559790294669964,-1.1320434098479154e-14,0.453125,0.0,False,False
PS 16:0_20:1,PG 14:0_22:0,0.0,0.0,-5.829599753619291e-17,0.140625,0.0,False,False
PS 16:0_20:1,PG 16:0_22:6,0.0005655695902887174,0.011193937637903136,-1.8659844134442058e-14,1.0,0.0,False,True
PS 16:0_20:1,PG 16:0_22:5,0.0,0.0,0.04435642695703529,0.0625,0.0,False,False
PS 16:0_20:1,PG 18:1_20:4,0.0,0.0,-0.005874151777639572,0.046875,0.0,False,False
PS 16:0_20:1,PG 16:0_22:4,0.0016527572919571819,0.03271191092030579,7.913521511698802e-15,1.0,0.015625,False,True
PS 16:0_20:1,PG 17:0_20:1,0.0,0.0,1.7527236182310308e-15,0.0625,0.0,False,False
PS 16:0_20:1,PC O-16:1_16:1,0.0,0.0,-0.0020739787426316265,0.015625,0.0,False,False
PS 16:0_20:1,PC 14:0_20:1,0.00041775516547423557,0.008268346372447789,-1.4547574000549679e-15,0.71875,0.0,False,False
PS 16:0_20:1,PC 14:1_17:1,0.000995291742131207,0.019699138504333687,-6.252405889596075e-16,0.84375,0.0,False,False
PS 16:0_20:1,PC 14:1_20:1,0.0,0.0,0.028071883074180255,0.1875,0.0,False,False
PS 16:0_20:1,PC 16:0_18:1,0.0009795126028385483,0.01938683263737284,-6.536533189486829e-15,0.90625,0.0,False,False
PS 16:0_20:1,PC 17:0_17:0,0.0,0.0,0.02545800772227372,0.09375,0.0,False,False
PS 16:0_20:2,PS 14:0_22:2,0.0,0.0,-1.3578438300231497e-06,1.0,0.0,False,True
PS 16:0_20:2,PS 16:0_18:1,0.0,0.0,-1.305471606476791e-07,1.0,0.0,False,True
PS 16:0_20:2,PS 16:0_20:1,0.0,0.0,-8.05958833278435e-06,1.0,1.0,True,True
PS 16:0_20:2,PS 16:1_20:1,0.0,0.0,-9.594411882022113e-07,1.0,0.0,False,True
PS 16:0_20:2,PS 18:0_18:2,0.0,0.0,2.7041128818479313e-06,1.0,0.0,False,True
PS 16:0_20:2,PS 18:1_18:1,0.0,0.0,-3.7143801407453766e-06,1.0,0.0,False,True
PS 16:0_20:2,PE 16:0_22:4,0.0,0.0,-1.2489116395427366e-05,1.0,0.0,False,True
PS 16:0_20:2,PE 16:0_22:6,0.0,0.0,9.441815173575505e-06,1.0,0.0,False,True
PS 16:0_20:2,PE 20:2_20:4,0.0,0.0,-8.818419286548997e-08,1.0,0.0,False,True
PS 16:0_20:2,PE O-16:1_24:4,0.0,0.0,-1.5846614213403845e-08,1.0,0.0,False,True
PS 16:0_20:2,PE O-16:1_24:5,0.0,0.0,-1.695989298785871e-07,1.0,0.0,False,True
PS 16:0_20:2,PE O-18:1_22:6,0.0,0.0,8.80546067549811e-06,1.0,0.0,False,True
PS 16:0_20:2,PE O-18:2_22:6,0.0,0.0,9.812170340756911e-06,1.0,0.0,False,True
PS 16:0_20:2,PE O-18:3_22:6,0.0,0.0,1.0002421622955704e-05,1.0,0.0,False,True
PS 16:0_20:2,PG 14:0_20:0,0.0,0.0,3.922878969859904e-08,0.6666666666666666,0.0,False,False
PS 16:0_20:2,PG 16:0_20:4,0.0,0.0,-1.861699996268712e-08,0.3333333333333333,0.0,False,False
PS 16:0_20:2,PG 14:0_22:1,0.0,0.0,-1.613976983771397e-06,0.6666666666666666,0.0,False,False
PS 16:0_20:2,PG 14:0_22:0,0.0,0.0,-8.26854222964092e-07,1.0,0.0,False,True
PS 16:0_20:2,PG 16:1_22:6,0.0,0.0,5.989692074779523e-06,1.0,0.0,False,True
PS 16:0_20:2,PG 16:0_22:6,0.0,0.0,5.449267307835047e-06,1.0,0.0,False,True
PS 16:0_20:2,PG 16:0_22:4,0.0,0.0,-6.140026505344242e-06,1.0,0.0,False,True
PS 16:0_20:2,PG 17:0_20:1,0.0,0.0,-1.8981904797655935e-07,1.0,0.0,False,True
PS 16:0_20:2,PC O-16:1_16:1,0.0,0.0,-2.9534820397812845e-07,1.0,0.0,False,True
PS 16:0_20:2,PC 20:0_14:1,0.0,0.0,9.906528971150015e-07,1.0,0.0,False,True
PS 16:0_20:2,PC 17:0_17:1,0.0,0.0,1.8925174143953322e-07,1.0,0.0,False,True
PS 20:0_16:1,PS 14:0_22:0,0.00013457880389341082,0.006993132142599292,-5.718787192535927e-16,1.0,0.0,False,True
PS 20:0_16:1,PS 14:0_22:1,0.0007050628451128714,0.03663725268814591,4.543192985005032e-15,1.0,0.0,False,True
PS 20:0_16:1,PS 14:0_22:2,0.0,0.0,-1.5832339190169052e-16,0.046875,0.0,False,False
PS 20:0_16:1,PS 16:0_20:1,0.0021097124167218997,0.10962720195301946,2.9134945922778484e-15,1.0,0.046875,False,True
PS 20:0_16:1,PS 16:1_20:1,0.0012782933545702792,0.06642408824346947,-2.953075440253271e-15,1.0,0.0,False,True
PS 20:0_16:1,PS 18:0_18:1,0.0026167791103520813,0.13597596038362092,-1.0830524640579232e-14,0.953125,0.171875,False,False
PS 20:0_16:1,PS 18:0_18:2,0.0,0.0,-6.175472737382787e-15,0.046875,0.0,False,False
PS 20:0_16:1,PS 18:1_18:1,0.000547223191370419,0.028435414627248048,-6.073509031185231e-15,0.84375,0.0,False,False
PS 20:0_16:1,PE 16:0_22:4,0.0010237147416042591,0.053195393756326786,6.486096348668169e-15,0.53125,0.0,False,False
PS 20:0_16:1,PE 18:1_20:1,0.0,0.0,-0.00379195380038324,0.078125,0.0,False,False
PS 20:0_16:1,PE 18:1_20:3,0.0,0.0,-9.202547154285763e-16,0.703125,0.0,False,False
PS 20:0_16:1,PE 18:1_20:4,0.0,0.0,1.522227785941743e-14,0.1875,0.0,False,False
PS 20:0_16:1,PE 18:1_20:5,0.0,0.0,-0.008303177116059934,0.015625,0.0,False,False
PS 20:0_16:1,PE 18:1_22:6,0.0,0.0,-1.9758156992079177e-14,0.296875,0.0,False,False
PS 20:0_16:1,PE 18:2_22:6,0.00040698616496007145,0.021148263689649595,-2.099656428444064e-14,0.78125,0.0,False,False
PS 20:0_16:1,PE 20:1_18:3,0.0,0.0,-5.156696128624083e-15,0.6875,0.0,False,False
PS 20:0_16:1,PE 20:0_20:4,0.0036434458085602365,0.1893247469626883,1.6259123985730126e-14,0.953125,0.765625,False,False
PS 20:0_16:1,PE 20:1_20:5,0.00012535650975978828,0.006513913129882994,-9.26880205198375e-15,0.9375,0.0,False,False
PS 20:0_16:1,PE 20:2_20:4,0.00023600131805837782,0.012263360612990604,1.3550417259064252e-14,1.0,0.0,False,True
PS 20:0_16:1,PE 20:3_20:4,0.0,0.0,-0.0038417918375799535,0.046875,0.0,False,False
PS 20:0_16:1,PE O-16:0_22:3,0.0,0.0,-0.04625597294250741,0.015625,0.0,False,False
PS 20:0_16:1,PE O-16:0_22:4,0.0,0.0,0.009081404220521897,0.125,0.0,False,False
PS 20:0_16:1,PE O-16:1_22:2,5.301294105788121e-05,0.0027547168748743955,7.800008410808829e-16,0.515625,0.0,False,False
PS 20:0_16:1,PE O-16:1_24:0,1.2533341061805436e-06,6.51271282682001e-05,2.5214304284751013e-16,0.859375,0.0,False,False
PS 20:0_16:1,PE O-16:1_24:1,1.6367216633811354e-06,8.504913509072732e-05,-1.890240937875185e-16,0.890625,0.0,False,False
PS 20:0_16:1,PE O-16:1_24:4,9.410501348708269e-07,4.8899884347127775e-05,-2.2472617999632786e-16,0.953125,0.0,False,False
PS 20:0_16:1,PE O-16:1_24:5,5.000326276049377e-06,0.0002598324653874918,-2.1425285099739642e-16,0.984375,0.0,False,False
PS 20:0_16:1,PE O-16:1_24:6,0.0,0.0,2.349037282019647e-16,0.484375,0.0,False,False
PS 20:0_16:1,PE O-18:0_20:3,0.0,0.0,0.004170458816363823,0.015625,0.0,False,False
PS 20:0_16:1,PE O-18:0_20:4,0.0,0.0,1.5312625447187416e-14,0.09375,0.0,False,False
PS 20:0_16:1,PE O-18:0_22:5,0.00013601602843179303,0.00706781478819223,1.4197478078140725e-17,0.609375,0.0,False,False
PS 20:0_16:1,PE O-18:1_20:1,1.9771373264795724e-05,0.0010273818898767972,-3.4983876664364034e-15,0.328125,0.0,False,False
PS 20:0_16:1,PE O-18:1_22:4,0.0,0.0,0.006117320728620553,0.21875,0.0,False,False
PS 20:0_16:1,PE O-18:1_22:5,0.0,0.0,0.005829802109687638,0.015625,0.0,False,False
PS 20:0_16:1,PE O-18:1_22:6,0.0002778604220418854,0.01443848951188703,-1.422049520169165e-14,0.984375,0.0,False,False
PS 20:0_16:1,PE O-20:1_18:2,0.0,0.0,0.024494144266422394,0.015625,0.0,False,False
PS 20:0_16:1,PE O-18:2_22:4,0.0,0.0,0.005624075692354806,0.234375,0.0,False,False
PS 20:0_16:1,PE O-18:2_22:5,0.0,0.0,4.313021749495781e-16,0.375,0.0,False,False
PS 20:0_16:1,PE O-18:2_22:6,5.187633036473835e-05,0.0026956550572486814,-1.7280771012641947e-14,0.171875,0.0,False,False
PS 20:0_16:1,PE O-20:0_20:4,0.0,0.0,1.4346493618203426e-14,0.03125,0.0,False,False
PS 20:0_16:1,PE O-20:1_20:4,0.0,0.0,1.678701203427191e-14,0.015625,0.0,False,False
PS 20:0_16:1,PE O-20:2_20:4,0.0,0.0,1.5551831441473667e-14,0.03125,0.0,False,False
PS 20:0_16:1,PE O-20:3_20:4,0.0,0.0,1.858783306050153e-14,0.015625,0.0,False,False
PS 20:0_16:1,PG 14:0_20:0,0.00041657257325127786,0.021646403203554116,-6.883625734856109e-16,1.0,0.0,False,True
PS 20:0_16:1,PG 14:0_22:4,0.0,0.0,-0.00347697263060415,0.03125,0.0,False,False
PS 20:0_16:1,PG 16:1_20:3,2.8577937697315745e-05,0.001484998297641161,8.819645472784391e-16,0.9375,0.0,False,False
PS 20:0_16:1,PG 14:0_22:3,0.0,0.0,1.3560742697666535e-15,0.5,0.0,False,False
PS 20:0_16:1,PG 16:1_20:2,0.0,0.0,0.009559929938916207,0.03125,0.0,False,False
PS 20:0_16:1,PG 14:0_22:2,0.0,0.0,-0.0017496332624618643,0.140625,0.0,False,False
PS 20:0_16:1,PG 16:1_20:1,0.0,0.0,3.0580507327098267e-15,0.78125,0.0,False,False
PS 20:0_16:1,PG 14:0_22:1,4.039387899881092e-05,0.002098991263249604,-4.65257810019798e-15,0.921875,0.0,False,False
PS 20:0_16:1,PG 14:0_22:0,6.496065847761898e-05,0.00337555733638449,-2.22728315183438e-15,0.96875,0.0,False,False
PS 20:0_16:1,PG 16:1_22:6,0.0018693092309754848,0.0971351066394213,-1.9157130420104552e-14,1.0,0.0,False,True
PS 20:0_16:1,PG 16:1_22:4,0.0002671054687050867,0.013879628772336313,1.2941216381529486e-15,0.484375,0.0,False,False
PS 20:0_16:1,PG 18:1_20:4,0.0,0.0,-0.03208918989997179,0.078125,0.0,False,False
PS 20:0_16:1,PG 16:1_22:3,0.0018515653889707693,0.09621308156365486,1.358978299373546e-15,0.59375,0.015625,False,False
PS 20:0_16:1,PC 14:0_18:0,0.0,0.0,-0.016948135573792756,0.140625,0.0,False,False
PS 20:0_16:1,PC O-16:1_16:1,0.000288047758322545,0.014967855108330978,0.03084693053232724,1.0,0.0,False,True
PS 20:0_16:1,PC 14:1_17:1,0.00021394889992115717,0.011117448555252454,-2.6157777792453216e-16,0.734375,0.0,False,False
PS 20:0_16:1,PC 20:0_14:1,0.0008294199623726309,0.043099234283397646,-1.1058706078024503e-15,1.0,0.0,False,True
PS 20:0_16:1,PC 16:0_18:1,0.0,0.0,-1.3120399041649199e-15,0.171875,0.0,False,False
PS 20:0_16:1,PC 17:0_17:0,0.0,0.0,0.011646847473645807,0.046875,0.0,False,False
PS 20:0_16:1,PC 17:0_17:1,0.0,0.0,-6.814814686097886e-16,0.265625,0.0,False,False
PS 16:1_20:1,PA 20:1_20:1,0.0,0.0,0.1518150847668404,0.078125,0.0,False,False
